endDate,revenue
2013-12-31,5657.3
2014-12-31,6470.6
2015-12-31,4651.8
2016-12-31,4492.5
2017-12-31,4874.6
2018-12-31,5114.5
2019-12-31,5208.9
2020-12-31,4681.7
2021-12-31,4899.6
2022-12-31,5850.6
2023-12-31,5505.4
