endDate,revenue
2013-12-31,15284.0
2014-12-31,13806.0
2015-12-31,13886.0
2016-12-31,13166.0
2017-12-31,13692.0
2018-12-31,14514.0
2019-12-31,27812.0
2020-12-31,25285.0
2021-12-31,28586.0
2022-12-31,30154.0
2023-12-31,29652.0
