endDate,revenue
2013-12-31,8417.2
2014-12-31,8788.3
2015-12-31,9115.0
2016-12-31,9387.7
2017-12-31,10041.5
2018-12-31,10040.9
2019-12-31,10299.4
2020-12-31,10153.6
2021-12-31,11295.0
2022-12-31,13511.3
2023-12-31,14964.5
