endDate,revenue
2013-12-31,0.008468100000000001
2014-12-31,0.00857
2015-12-31,7997.0
2016-12-31,9061.0
2017-12-31,2747.0
2018-12-31,11635.0
2019-12-31,11474.0
2020-12-31,11781.0
2021-12-31,13811.0
2022-12-31,15349.0
2023-12-31,14029.0
