endDate,revenue
2013-12-31,5535.0
2014-05-30,6265.0
2015-12-31,1646.0
2016-12-31,1672.0
2017-12-31,6873.0
2018-12-31,10553.0
2019-12-31,11144.0
2020-12-31,10671.0
2021-12-31,12191.0
2022-12-31,33817.0
2023-12-31,41321.0
