endDate,revenue
2013-12-31,0.008696
2014-12-31,0.005881
2015-12-31,5695.0
2016-12-31,6038.0
2017-12-31,6380.0
2018-12-31,7343.0
2019-12-31,7887.0
2020-12-31,7414.0
2021-12-31,8171.0
2022-12-31,9112.0
2023-12-31,9978.0
