endDate,revenue
2013-12-31,0.0029363
2014-12-31,0.0031125
2015-12-31,3326.8
2016-12-31,3595.2
2017-12-31,3644.7
2018-12-31,4309.4
2019-12-31,4868.0
2020-12-31,4883.6
2021-12-31,4689.7
2022-12-31,5019.4
2023-12-31,5578.9
