endDate,revenue
2013-12-31,12752.076
2014-12-31,13470.067
2015-12-31,13476.084
2016-12-31,13144.413
2017-12-31,14869.38
2018-12-31,16631.172
2019-12-31,15309.508
2020-12-31,16207.106
2021-12-31,23102.138
2022-12-31,24696.625
2023-12-31,17596.443
