endDate,revenue
2014-05-25,17702.6
2015-05-31,15832.4
2016-05-29,11642.9
2017-05-28,7826.9
2018-05-27,7938.3
2019-05-26,9538.4
2020-05-31,11054.4
2021-05-30,11184.7
2022-05-29,11535.9
2023-05-28,12277.0
