endDate,revenue
2013-12-31,2.810053
2014-12-31,3.075746
2015-12-31,3286.398
2016-12-31,3443.522
2017-12-31,3574.149
2018-12-31,3745.81
2019-12-31,3872.75
2020-12-31,3795.357
2021-12-31,3828.007
2022-12-31,4129.193
2023-12-31,4497.827
