endDate,revenue
2013-12-31,30871.0
2014-12-31,31821.0
2015-12-31,30274.0
2016-12-31,30109.0
2017-12-31,31657.0
2018-12-31,32765.0
2019-12-31,32136.0
2020-12-31,32184.0
2021-12-31,35355.0
2022-12-31,34229.0
2023-12-31,32681.0
