endDate,revenue
2014-02-01,27.422696
2015-01-31,29.078407
2016-01-30,30944.938
2017-01-28,33183.744
2018-02-03,35864.664
2019-02-02,38972.934
2020-02-01,41716.977
2021-01-30,32136.962
2022-01-29,48549.982
2023-01-28,49936.0
