endDate,revenue
2013-12-31,6080.257
2014-12-31,6564.721
2015-12-31,6616.632
2016-12-31,6098.037
2017-12-31,6920.948
2018-12-31,8138.365
2019-12-31,8175.426
2020-12-31,10116.481
2021-12-31,16523.517
2022-12-31,17071.284
2023-12-31,9300.11
