endDate,revenue
2014-10-31,1717.776
2015-10-31,1797.06
2016-10-31,1966.814
2017-10-31,2139.0
2018-10-31,2532.8
2019-10-31,2653.4
2020-10-31,2430.9
2021-10-31,2922.5
2022-10-31,3308.4
2023-10-31,3593.2
