endDate,revenue
2013-12-31,0.0038748000000000003
2014-12-31,0.0040377
2015-12-31,3276.5
2016-12-31,3282.4
2017-12-31,2878.6
2018-12-31,4727.8
2019-12-31,4609.8
2020-12-31,4642.1
2021-12-31,5045.2
2022-12-31,5802.3
2023-12-31,4486.8
