endDate,revenue
2013-12-31,137.831
2014-12-31,164.525
2015-12-31,197.892
2016-12-31,268.245
2017-12-31,343.798
2018-12-31,420.068
2019-12-31,530.86
2020-12-31,681.003
2021-12-31,863.381
2022-12-31,1189.935
2023-12-31,1563.391
