endDate,revenue
2013-12-31,0.051584
2014-12-31,0.049605
2015-12-31,48851.0
2016-12-31,52824.0
2017-12-31,52546.0
2018-12-31,53647.0
2019-12-31,51750.0
2020-12-31,41908.0
2021-12-31,81288.0
2022-12-31,100330.0
2023-12-31,58496.0
