endDate,revenue
2013-12-31,23650.0
2014-12-31,68775.0
2015-12-31,74510.0
2016-12-31,80403.0
2017-12-31,84526.0
2018-12-31,94507.0
2019-12-31,108942.0
2020-12-31,103564.0
2021-12-31,116385.0
2022-12-31,121427.0
2023-12-31,121572.0
