endDate,revenue
2013-12-31,5435.0
2014-12-31,6058.0
2015-12-31,6380.0
2016-12-31,7478.0
2017-12-31,8618.0
2018-12-31,10132.0
2019-12-31,10721.0
2020-12-31,11691.0
2021-12-31,18520.0
2022-12-31,20762.0
2023-12-31,18837.0
