endDate,revenue
2014-04-30,3946.0
2015-04-30,4096.0
2016-04-30,4011.0
2017-04-30,3857.0
2018-04-30,4201.0
2019-04-30,4276.0
2020-04-30,4306.0
2021-04-30,4526.0
2022-04-30,5081.0
2023-04-30,5372.0
