endDate,revenue
2013-12-31,0.0027827
2014-12-31,0.0031618
2015-12-31,3495.8
2016-12-31,3906.9
2017-12-31,5543.1
2018-12-31,5878.3
2019-12-31,5517.9
2020-12-31,5255.0
2021-12-31,6739.8
2022-12-31,8326.2
2023-12-31,8253.0
