endDate,revenue
2014-01-31,4.071003
2015-01-31,5.373586
2016-01-31,6667.216
2017-01-31,8391.984
2018-01-31,10480.012
2019-01-31,13282.0
2020-01-31,17098.0
2021-01-31,21252.0
2022-01-31,26492.0
2023-01-31,31352.0
