endDate,revenue
2013-02-02,0.039827
2013-02-02,0.038252
2016-01-30,39528.0
2017-01-28,39403.0
2018-02-03,42151.0
2019-02-02,42879.0
2020-02-01,43638.0
2021-01-30,47262.0
2022-01-29,51761.0
2023-01-28,46298.0
