datetime	symbol	open	high	low	close	volume
2004-04-05 15:30:00	:DAY	1216.12	1216.12	1216.12	1216.12	0.00
2004-04-06 15:30:00	:DAY	1210.25	1210.25	1210.25	1210.25	0.00
2004-04-07 15:30:00	:DAY	1205.75	1205.75	1205.75	1205.75	0.00
2004-04-08 15:30:00	:DAY	1199.13	1199.13	1199.13	1199.13	0.00
2004-04-12 15:30:00	:DAY	1194.18	1194.18	1194.18	1194.18	0.00
2004-04-13 15:30:00	:DAY	1174.85	1174.85	1174.85	1174.85	0.00
2004-04-14 15:30:00	:DAY	1163.70	1163.70	1163.70	1163.70	0.00
2004-04-15 15:30:00	:DAY	1166.68	1166.68	1166.68	1166.68	0.00
2004-04-16 15:30:00	:DAY	1177.98	1177.98	1177.98	1177.98	0.00
2004-04-19 15:30:00	:DAY	1176.44	1176.44	1176.44	1176.44	0.00
2004-04-20 15:30:00	:DAY	1163.66	1163.66	1163.66	1163.66	0.00
2004-04-21 15:30:00	:DAY	1168.98	1168.98	1168.98	1168.98	0.00
2004-04-22 15:30:00	:DAY	1188.27	1188.27	1188.27	1188.27	0.00
2004-04-23 15:30:00	:DAY	1185.95	1185.95	1185.95	1185.95	0.00
2004-04-26 15:30:00	:DAY	1187.28	1187.28	1187.28	1187.28	0.00
2004-04-27 15:30:00	:DAY	1192.00	1192.00	1192.00	1192.00	0.00
2004-04-28 15:30:00	:DAY	1179.26	1179.26	1179.26	1179.26	0.00
2004-04-29 15:30:00	:DAY	1169.48	1169.48	1169.48	1169.48	0.00
2004-04-30 15:30:00	:DAY	1166.91	1166.91	1166.91	1166.91	0.00
2004-05-03 15:30:00	:DAY	1174.16	1174.16	1174.16	1174.16	0.00
2004-05-04 15:30:00	:DAY	1176.95	1176.95	1176.95	1176.95	0.00
2004-05-05 15:30:00	:DAY	1179.27	1179.27	1179.27	1179.27	0.00
2004-05-06 15:30:00	:DAY	1171.25	1171.25	1171.25	1171.25	0.00
2004-05-07 15:30:00	:DAY	1145.42	1145.42	1145.42	1145.42	0.00
2004-05-10 15:30:00	:DAY	1129.25	1129.25	1129.25	1129.25	0.00
2004-05-11 15:30:00	:DAY	1136.02	1136.02	1136.02	1136.02	0.00
2004-05-12 15:30:00	:DAY	1138.98	1138.98	1138.98	1138.98	0.00
2004-05-13 15:30:00	:DAY	1139.54	1139.54	1139.54	1139.54	0.00
2004-05-14 15:30:00	:DAY	1139.87	1139.87	1139.87	1139.87	0.00
2004-05-17 15:30:00	:DAY	1126.29	1126.29	1126.29	1126.29	0.00
2004-05-18 15:30:00	:DAY	1135.88	1135.88	1135.88	1135.88	0.00
2004-05-19 15:30:00	:DAY	1131.14	1131.14	1131.14	1131.14	0.00
2004-05-20 15:30:00	:DAY	1138.03	1138.03	1138.03	1138.03	0.00
2004-05-21 15:30:00	:DAY	1144.00	1144.00	1144.00	1144.00	0.00
2004-05-24 15:30:00	:DAY	1151.59	1151.59	1151.59	1151.59	0.00
2004-05-25 15:30:00	:DAY	1169.40	1169.40	1169.40	1169.40	0.00
2004-05-26 15:30:00	:DAY	1177.26	1177.26	1177.26	1177.26	0.00
2004-05-27 15:30:00	:DAY	1175.61	1175.61	1175.61	1175.61	0.00
2004-05-28 15:30:00	:DAY	1179.72	1179.72	1179.72	1179.72	0.00
2004-06-01 15:30:00	:DAY	1178.28	1178.28	1178.28	1178.28	0.00
2004-06-02 15:30:00	:DAY	1178.89	1178.89	1178.89	1178.89	0.00
2004-06-03 15:30:00	:DAY	1166.65	1166.65	1166.65	1166.65	0.00
2004-06-04 15:30:00	:DAY	1170.74	1170.74	1170.74	1170.74	0.00
2004-06-07 15:30:00	:DAY	1185.76	1185.76	1185.76	1185.76	0.00
2004-06-08 15:30:00	:DAY	1182.31	1182.31	1182.31	1182.31	0.00
2004-06-09 15:30:00	:DAY	1173.31	1173.31	1173.31	1173.31	0.00
2004-06-10 15:30:00	:DAY	1179.79	1179.79	1179.79	1179.79	0.00
2004-06-14 15:30:00	:DAY	1167.30	1167.30	1167.30	1167.30	0.00
2004-06-15 15:30:00	:DAY	1177.11	1177.11	1177.11	1177.11	0.00
2004-06-16 15:30:00	:DAY	1177.41	1177.41	1177.41	1177.41	0.00
2004-06-17 15:30:00	:DAY	1177.89	1177.89	1177.89	1177.89	0.00
2004-06-18 15:30:00	:DAY	1179.66	1179.66	1179.66	1179.66	0.00
2004-06-21 15:30:00	:DAY	1183.28	1183.28	1183.28	1183.28	0.00
2004-06-22 15:30:00	:DAY	1184.04	1184.04	1184.04	1184.04	0.00
2004-06-23 15:30:00	:DAY	1190.88	1190.88	1190.88	1190.88	0.00
2004-06-24 15:30:00	:DAY	1188.11	1188.11	1188.11	1188.11	0.00
2004-06-25 15:30:00	:DAY	1189.24	1189.24	1189.24	1189.24	0.00
2004-06-28 15:30:00	:DAY	1192.96	1192.96	1192.96	1192.96	0.00
2004-06-29 15:30:00	:DAY	1195.28	1195.28	1195.28	1195.28	0.00
2004-06-30 15:30:00	:DAY	1201.29	1201.29	1201.29	1201.29	0.00
2004-07-01 15:30:00	:DAY	1183.98	1183.98	1183.98	1183.98	0.00
2004-07-02 15:30:00	:DAY	1190.42	1190.42	1190.42	1190.42	0.00
2004-07-06 15:30:00	:DAY	1183.73	1183.73	1183.73	1183.73	0.00
2004-07-07 15:30:00	:DAY	1184.92	1184.92	1184.92	1184.92	0.00
2004-07-08 15:30:00	:DAY	1172.67	1172.67	1172.67	1172.67	0.00
2004-07-09 15:30:00	:DAY	1176.15	1176.15	1176.15	1176.15	0.00
2004-07-12 15:30:00	:DAY	1180.53	1180.53	1180.53	1180.53	0.00
2004-07-13 15:30:00	:DAY	1179.60	1179.60	1179.60	1179.60	0.00
2004-07-14 15:30:00	:DAY	1177.78	1177.78	1177.78	1177.78	0.00
2004-07-15 15:30:00	:DAY	1179.09	1179.09	1179.09	1179.09	0.00
2004-07-16 15:30:00	:DAY	1176.56	1176.56	1176.56	1176.56	0.00
2004-07-19 15:30:00	:DAY	1183.00	1183.00	1183.00	1183.00	0.00
2004-07-20 15:30:00	:DAY	1195.68	1195.68	1195.68	1195.68	0.00
2004-07-21 15:30:00	:DAY	1177.75	1177.75	1177.75	1177.75	0.00
2004-07-22 15:30:00	:DAY	1172.15	1172.15	1172.15	1172.15	0.00
2004-07-23 15:30:00	:DAY	1163.88	1163.88	1163.88	1163.88	0.00
2004-07-26 15:30:00	:DAY	1159.97	1159.97	1159.97	1159.97	0.00
2004-07-27 15:30:00	:DAY	1172.08	1172.08	1172.08	1172.08	0.00
2004-07-28 15:30:00	:DAY	1171.15	1171.15	1171.15	1171.15	0.00
2004-07-29 15:30:00	:DAY	1178.57	1178.57	1178.57	1178.57	0.00
2004-07-30 15:30:00	:DAY	1179.19	1179.19	1179.19	1179.19	0.00
2004-08-02 15:30:00	:DAY	1186.85	1186.85	1186.85	1186.85	0.00
2004-08-03 15:30:00	:DAY	1180.29	1180.29	1180.29	1180.29	0.00
2004-08-04 15:30:00	:DAY	1186.64	1186.64	1186.64	1186.64	0.00
2004-08-05 15:30:00	:DAY	1171.87	1171.87	1171.87	1171.87	0.00
2004-08-06 15:30:00	:DAY	1162.54	1162.54	1162.54	1162.54	0.00
2004-08-09 15:30:00	:DAY	1163.16	1163.16	1163.16	1163.16	0.00
2004-08-10 15:30:00	:DAY	1177.65	1177.65	1177.65	1177.65	0.00
2004-08-11 15:30:00	:DAY	1178.62	1178.62	1178.62	1178.62	0.00
2004-08-12 15:30:00	:DAY	1171.46	1171.46	1171.46	1171.46	0.00
2004-08-13 15:30:00	:DAY	1172.24	1172.24	1172.24	1172.24	0.00
2004-08-16 15:30:00	:DAY	1189.28	1189.28	1189.28	1189.28	0.00
2004-08-17 15:30:00	:DAY	1188.18	1188.18	1188.18	1188.18	0.00
2004-08-18 15:30:00	:DAY	1201.90	1201.90	1201.90	1201.90	0.00
2004-08-19 15:30:00	:DAY	1193.79	1193.79	1193.79	1193.79	0.00
2004-08-20 15:30:00	:DAY	1205.75	1205.75	1205.75	1205.75	0.00
2004-08-23 15:30:00	:DAY	1198.27	1198.27	1198.27	1198.27	0.00
2004-08-24 15:30:00	:DAY	1204.22	1204.22	1204.22	1204.22	0.00
2004-08-25 15:30:00	:DAY	1210.92	1210.92	1210.92	1210.92	0.00
2004-08-26 15:30:00	:DAY	1208.40	1208.40	1208.40	1208.40	0.00
2004-08-27 15:30:00	:DAY	1211.51	1211.51	1211.51	1211.51	0.00
2004-08-30 15:30:00	:DAY	1206.76	1206.76	1206.76	1206.76	0.00
2004-08-31 15:30:00	:DAY	1216.98	1216.98	1216.98	1216.98	0.00
2004-09-01 15:30:00	:DAY	1221.71	1221.71	1221.71	1221.71	0.00
2004-09-02 15:30:00	:DAY	1230.51	1230.51	1230.51	1230.51	0.00
