endDate,revenue
2013-12-31,4644.6
2014-12-31,5147.1
2015-12-31,5122.9
2016-12-31,4734.4
2017-12-31,5160.3
2018-12-31,5314.1
2019-12-31,6117.4
2020-12-31,6145.6
2021-12-31,6894.5
2022-12-31,6048.9
2023-12-31,5716.4
