endDate,revenue
2013-12-31,5.679595
2014-12-31,5.822363
2015-12-31,5981.964
2016-12-31,7668.476
2017-12-31,8573.25
2018-12-31,10188.331
2019-12-31,10212.957
2020-12-31,11036.082
2021-12-31,13926.882
2022-12-31,16228.995
2023-12-31,16061.578
