endDate,revenue
2013-12-31,0.660206
2014-12-31,0.761653
2015-12-31,845.486
2016-12-31,1079.874
2017-12-31,1473.413
2018-12-31,1966.492
2019-12-31,2406.796
2020-12-31,2471.941
2021-12-31,3952.584
2022-12-31,3734.635
2023-12-31,3862.26
