endDate,revenue
2013-12-31,0.126761
2014-12-31,0.139367
2015-12-31,153290.0
2016-12-31,177526.0
2017-12-31,184765.0
2018-12-31,194579.0
2019-12-31,256776.0
2020-12-31,268706.0
2021-12-31,292111.0
2022-12-31,322467.0
2023-12-31,357776.0
