endDate,revenue
2013-12-29,2338.6
2014-12-28,2394.0
2016-01-03,2298.1
2017-01-01,2149.9
2017-12-31,2603.8
2018-12-30,2901.8
2019-12-29,3163.6
2021-01-03,3086.2
2022-01-02,4614.3
2023-01-01,5458.6
2023-12-31,5635.5
