endDate,revenue
2013-12-31,19052.046
2014-12-31,21105.141
2015-12-31,16439.276
2016-12-31,16208.122
2017-12-31,20252.393
2018-12-31,25067.279
2019-12-31,22588.858
2020-12-31,20139.658
2021-12-31,36483.939
2022-12-31,41512.467
2023-12-31,34713.501
