endDate,revenue
2013-12-31,1304.866
2014-12-31,1526.996
2015-12-31,1638.474
2016-12-31,1633.125
2017-12-31,1727.674
2018-12-31,1865.695
2019-12-31,2014.645
2020-12-31,2083.138
2021-12-31,2308.834
2022-12-31,2633.454
2023-12-31,2711.584
