endDate,revenue
2014-10-31,2057.472
2015-10-31,2242.211
2016-10-31,2422.532
2017-10-31,2724.88
2018-10-31,3121.058
2019-10-31,3360.694
2020-10-31,3685.281
2021-10-31,4204.193
2022-10-31,5081.542
2023-10-31,5842.619
