endDate,revenue
2014-01-26,4.130162
2015-01-25,4.681507
2016-01-31,5010.0
2017-01-29,6910.0
2018-01-28,9714.0
2019-01-27,11716.0
2020-01-26,10918.0
2021-01-31,16675.0
2022-01-30,26914.0
2023-01-29,26974.0
2024-01-28,60922.0
