fiscalDateEnding	reportedCurrency	grossProfit	totalRevenue	costOfRevenue	costofGoodsAndServicesSold	operatingIncome	sellingGeneralAndAdministrative	researchAndDevelopment	operatingExpenses	investmentIncomeNet	netInterestIncome	interestIncome	interestExpense	nonInterestIncome	otherNonOperatingIncome	depreciation	depreciationAndAmortization	incomeBeforeTax	incomeTaxExpense	interestAndDebtExpense	netIncomeFromContinuingOperations	comprehensiveIncomeNetOfTax	ebit	ebitda	netIncome
2023-12-31	USD	172227000000	305559000000	133332000000	133332000000	84293000000	44342000000	45427000000	93702000000	None	-308000000	3865000000	308000000	305867000000	299000000	11946000000	11946000000	85717000000	11922000000	308000000	73795000000	76996000000	86025000000	96239000000	73795000000
2022-12-31	USD	155076000000	281279000000	126203000000	126203000000	74842000000	42291000000	39500000000	81791000000	None	-357000000	2174000000	357000000	281636000000	381000000	13475000000	15928000000	71328000000	11356000000	357000000	59972000000	53992000000	71685000000	90770000000	59972000000
2021-12-31	USD	146698000000	257637000000	110939000000	110939000000	78714000000	36422000000	31562000000	67984000000	None	-346000000	1499000000	346000000	1087000000	411000000	None	12441000000	90734000000	14701000000	346000000	76033000000	73777000000	91080000000	91155000000	76033000000
2020-12-31	USD	97795000000	182527000000	84732000000	84732000000	41224000000	28998000000	27573000000	56571000000	None	-135000000	1865000000	135000000	994000000	-637000000	None	13697000000	48082000000	7813000000	135000000	40269000000	42134000000	48217000000	54921000000	40269000000
2019-12-31	USD	89961000000	161857000000	71896000000	71896000000	34231000000	28015000000	26018000000	54033000000	None	-100000000	2427000000	100000000	162263000000	102000000	None	15175000000	39625000000	5282000000	100000000	34343000000	35447000000	39725000000	49406000000	34343000000
2018-12-31	USD	77270000000	136819000000	59549000000	59549000000	27524000000	24459000000	21419000000	45878000000	None	-114000000	1878000000	114000000	139387000000	378000000	None	9035000000	34913000000	4177000000	114000000	30736000000	29520000000	35027000000	45498000000	30736000000
2017-12-31	USD	65272000000	110855000000	45583000000	45583000000	26178000000	19765000000	16625000000	36390000000	None	-109000000	1312000000	109000000	-121000000	158000000	None	6915000000	27193000000	14531000000	109000000	12506000000	14072000000	27302000000	38533000000	12662000000
2016-12-31	USD	55134000000	90272000000	35138000000	35138000000	23716000000	17470000000	13948000000	31418000000	None	-124000000	1220000000	124000000	-475000000	88000000	None	6144000000	24150000000	4672000000	124000000	19478000000	18950000000	24274000000	29860000000	19478000000
2015-12-31	USD	46825000000	74989000000	28164000000	28164000000	19360000000	15183000000	12282000000	27465000000	None	-104000000	35000000	104000000	-422000000	152000000	None	5063000000	19651000000	3303000000	104000000	16348000000	14447000000	19755000000	24423000000	16348000000
