endDate,revenue
2013-12-31,0.045358
2014-12-31,0.0456
2015-12-31,46132.0
2016-12-31,47248.0
2017-12-31,51048.0
2018-12-31,53762.0
2019-12-31,59812.0
2020-12-31,65398.0
2021-12-31,67044.0
2022-12-31,65984.0
2023-12-31,67571.0
