endDate,revenue
2013-12-31,26191.0
2014-12-31,27162.0
2015-12-31,26800.0
2016-12-31,27625.0
2017-12-31,28902.0
2018-12-31,30282.0
2019-12-31,31581.0
2020-12-31,31981.0
2021-12-31,34816.0
2022-12-31,36884.0
2023-12-31,41364.0
