endDate,revenue
2013-12-28,11001.2
2015-01-03,11338.6
2016-01-02,11171.8
2016-12-31,11406.9
2017-12-30,12747.2
2018-12-29,13982.4
2019-12-28,14442.2
2021-01-02,14534.6
2022-01-01,15617.2
2022-12-31,16947.4
2023-12-30,15781.1
