endDate,revenue
2013-12-31,3665.308
2014-12-31,5852.6
2015-12-31,5741.7
2016-12-31,5779.0
2017-12-31,6444.9
2018-12-31,7014.6
2019-12-31,6964.3
2020-12-31,6658.2
2021-12-31,7730.3
2022-12-31,8478.0
