endDate,revenue
2013-12-31,1795.0
2014-12-31,4221.0
2015-12-31,4682.0
2016-12-31,5958.0
2017-12-31,5834.0
2018-12-31,6276.0
2019-12-31,6547.0
2020-12-31,8244.0
2021-12-31,9168.0
2022-12-31,9636.0
2023-12-31,9903.0
