endDate,revenue
2013-12-28,0.005299
2014-12-27,0.005506
2015-12-26,3991.0
2016-12-31,4272.0
2017-12-30,5329.0
2018-12-29,6475.0
2019-12-28,6731.0
2020-12-26,9763.0
2021-12-25,16434.0
2022-12-31,23601.0
2023-12-30,22680.0
