endDate,revenue
2013-12-31,0.005808300000000001
2014-12-31,0.006011600000000001
2015-12-31,8680.1
2016-12-31,9641.8
2017-12-31,10441.4
2018-12-31,11333.4
2019-12-31,11554.8
2020-12-31,13978.5
2021-12-31,16120.9
2022-12-31,14876.8
2023-12-31,12161.6
