endDate,revenue
2013-12-31,0.044033
2014-12-31,0.042237
2015-12-31,39498.0
2016-12-31,39807.0
2017-12-31,40122.0
2018-12-31,42294.0
2019-12-31,46840.0
2020-12-31,47994.0
2021-12-31,48704.0
2022-12-31,59283.0
2023-12-31,60115.0
