endDate,revenue
2013-12-31,2.566392
2014-12-31,3.044454
2015-12-31,3307.998
2016-12-31,2931.188
2017-12-31,3881.756
2018-12-31,4363.547
2019-12-31,8200.0
2020-12-31,7556.1
2021-12-31,7822.0
2022-12-31,8362.0
2023-12-31,9677.0
