endDate,revenue
2013-12-31,10.863329
2014-12-31,0.01656
2015-12-31,22760.0
2016-12-31,40607.0
2017-12-31,48382.0
2018-12-31,60116.0
2019-12-31,74639.0
2020-12-31,111115.0
2021-12-31,125982.0
2022-12-31,144547.0
2023-12-31,153999.0
