endDate,revenue
2013-12-31,0.0047659
2013-12-31,4765.9
2016-12-31,7162.8
2017-12-31,7409.4
2018-12-31,9587.3
2019-12-31,9587.3
2020-12-31,8681.7
2021-12-31,12357.4
2022-12-31,19125.2
2023-12-31,13696.1
