endDate,revenue
2013-12-31,1.462921
2014-12-31,1.685061
2015-12-31,1856.028
2016-12-31,2045.255
2017-12-31,2158.628
2018-12-31,2284.535
2019-12-31,2324.626
2020-12-31,2301.261
2021-12-31,2294.85
2022-12-31,2593.446
2023-12-31,2767.909
