endDate,revenue
2013-12-31,39055.0
2014-12-31,40306.0
2015-12-31,38581.0
2016-12-31,39302.0
2017-12-31,40534.0
2018-12-31,41802.0
2019-12-31,36709.0
2020-12-31,32637.0
2021-12-31,34392.0
2022-12-31,35466.0
2023-12-31,36662.0
