endDate,revenue
2013-12-31,15598.0
2014-12-31,17090.0
2015-12-31,16833.0
2016-12-31,17667.0
2017-12-31,17138.0
2018-12-31,16760.0
2019-12-31,17129.0
2020-12-31,18469.0
2021-12-31,20642.0
2022-12-31,21680.0
2023-12-31,24428.0
