endDate,revenue
2014-10-31,0.006981
2015-10-31,4038.0
2016-10-31,4202.0
2017-10-31,4472.0
2018-10-31,4914.0
2019-10-31,5163.0
2020-10-31,5339.0
2021-10-31,6319.0
2022-10-31,6848.0
2023-10-31,6833.0
