endDate,revenue
2013-12-31,0.017699
2014-12-31,0.018605
2015-12-31,19820.0
2016-12-31,20425.0
2017-12-31,21171.0
2018-12-31,21965.0
2019-12-31,22428.0
2020-12-31,9048.0
2021-12-31,15790.0
2022-12-31,23814.0
2023-12-31,26091.0
