endDate,revenue
2013-12-31,228848.0
2014-12-31,211970.0
2015-12-31,138477.0
2016-12-31,114472.0
2017-12-31,141722.0
2018-12-31,166339.0
2019-12-31,146516.0
2020-12-31,94692.0
2021-12-31,162465.0
2022-12-31,246252.0
2023-12-31,200949.0
